hhid,year,member_id,n_jobs,n_wage_agri,n_wage_nonagri,n_self_agri,n_self_nonagri,worked,n_wage_jobs,longterm_income_rs_member,contract_income_rs_member,has_sec_primary,has_sec_secondary,has_sec_tertiary,daily_income_rs_member,wage_total_income_member
5848,2018,28302,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5848,2018,28304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5848,2018,28301,2,0,0,2,0,1,0,0,0,0,0,0,0,0
5848,2018,28300,2,0,0,2,0,1,0,0,0,0,0,0,0,0
5849,2018,28306,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5849,2018,28305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5849,2018,28307,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5850,2018,28308,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5850,2018,748,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5850,2018,28311,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5850,2018,28310,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5850,2018,28309,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5851,2018,28312,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5851,2018,28314,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5852,2018,28318,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5852,2018,28317,2,1,0,1,0,1,1,0,0,0,1,0,57000,57000
5852,2018,28315,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5852,2018,28316,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5853,2018,28319,2,0,1,1,0,1,1,0,0,0,1,0,64800,64800
5853,2018,28321,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5853,2018,28320,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5854,2018,28323,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5854,2018,28324,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5854,2018,28322,2,0,1,1,0,1,1,184896,0,0,0,1,0,184896
5855,2018,28326,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5855,2018,28325,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5855,2018,28327,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5855,2018,33854,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5855,2018,943,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5856,2018,28330,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5856,2018,28329,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5856,2018,28332,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5856,2018,28331,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5857,2018,28334,2,0,0,1,1,1,0,0,0,0,0,0,0,0
5857,2018,28335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5857,2018,28336,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5857,2018,28333,2,0,0,1,1,1,0,0,0,0,0,0,0,0
5857,2018,28337,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5857,2018,28338,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5858,2018,28339,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5858,2018,32795,1,0,0,0,1,1,0,0,0,0,0,0,0,0
5858,2018,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5858,2018,35165,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5858,2018,28340,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5858,2018,28341,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5859,2018,38253,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5859,2018,28346,1,1,0,0,0,1,1,0,0,1,0,0,18000,18000
5859,2018,28342,1,1,0,0,0,1,1,0,0,1,0,0,60000,60000
5859,2018,28343,1,1,0,0,0,1,1,0,0,1,0,0,33200,33200
5859,2018,28347,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5859,2018,2479,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5859,2018,28345,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5860,2018,28353,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5860,2018,28351,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5860,2018,28349,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5860,2018,2297,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5860,2018,28354,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5860,2018,944,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5860,2018,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5860,2018,28350,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5860,2018,28348,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5860,2018,28352,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5861,2018,28355,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5861,2018,32797,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5861,2018,644,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5861,2018,28357,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5861,2018,28356,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5861,2018,28359,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5862,2018,28367,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5862,2018,28365,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5862,2018,28363,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5862,2018,28361,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5862,2018,28362,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5862,2018,28360,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5862,2018,28366,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5862,2018,28364,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5863,2018,1386,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5863,2018,28372,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5863,2018,28373,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5863,2018,28371,1,0,1,0,0,1,1,0,0,0,1,0,58000,58000
5863,2018,28370,1,0,1,0,0,1,1,0,0,0,1,0,67100,67100
5863,2018,28369,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5863,2018,28368,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5864,2018,28375,2,1,0,1,0,1,1,0,0,1,0,0,50400,50400
5864,2018,28376,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5865,2018,28380,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5865,2018,28381,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5865,2018,28377,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5865,2018,1503,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5866,2018,28382,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5866,2018,28385,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5866,2018,28383,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5866,2018,28384,2,0,1,1,0,1,1,120000,0,0,1,0,0,120000
5867,2018,32798,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5867,2018,28386,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5867,2018,28387,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5867,2018,28388,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5868,2018,28392,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5868,2018,28393,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5868,2018,28389,2,0,0,1,1,1,0,0,0,0,0,0,0,0
5868,2018,28390,2,0,0,1,1,1,0,0,0,0,0,0,0,0
5869,2018,28394,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5869,2018,33617,1,1,0,0,0,1,1,0,0,1,0,0,0,0
5869,2018,28397,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5869,2018,33618,1,1,0,0,0,1,1,0,0,1,0,0,0,0
5869,2018,28395,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5869,2018,33619,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5869,2018,28398,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5869,2018,28396,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5870,2018,28400,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5870,2018,28402,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5870,2018,28399,2,0,1,1,0,1,1,0,0,1,0,0,0,0
5870,2018,28401,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5871,2018,1461,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5871,2018,28403,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5871,2018,28407,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5871,2018,28404,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5871,2018,28405,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5871,2018,28406,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5871,2018,35155,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5872,2018,28408,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5872,2018,28410,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5872,2018,28409,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5873,2018,28414,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5873,2018,28416,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5873,2018,28412,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5873,2018,28413,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5873,2018,28411,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5873,2018,28415,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5874,2018,28418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5874,2018,28420,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5874,2018,28419,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5874,2018,32803,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5874,2018,28417,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5875,2018,33804,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5875,2018,28428,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5875,2018,28422,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5875,2018,28426,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5875,2018,28423,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5875,2018,28425,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5875,2018,33803,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5875,2018,28421,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5875,2018,28424,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5875,2018,28427,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5876,2018,28429,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5876,2018,28430,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5877,2018,28433,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5877,2018,28436,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5877,2018,28435,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5877,2018,28432,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5877,2018,28434,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5877,2018,28431,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5878,2018,32809,2,0,1,1,0,1,1,195000,0,0,0,1,0,195000
5878,2018,33716,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5878,2018,34055,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5878,2018,28437,2,0,1,1,0,1,1,0,0,0,1,0,100800,100800
5878,2018,28438,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5878,2018,28442,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5878,2018,28440,2,0,1,1,0,1,1,96000,0,0,0,0,0,96000
5879,2018,28445,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5879,2018,28446,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5879,2018,28444,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5879,2018,28447,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5880,2018,28450,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5880,2018,28449,1,1,0,0,0,1,1,0,0,1,0,0,66900,66900
5880,2018,2196,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5882,2018,28457,1,0,1,0,0,1,1,237000,0,0,0,1,0,237000
5882,2018,28456,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5882,2018,2197,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5882,2018,28454,1,0,1,0,0,1,1,0,0,0,0,0,280000,280000
5882,2018,28455,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5883,2018,28461,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5883,2018,28462,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5883,2018,28459,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5883,2018,28458,1,0,0,0,1,1,0,0,0,0,0,0,0,0
5883,2018,28460,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5883,2018,28463,2,0,1,1,0,1,1,117000,0,0,0,1,0,117000
5884,2018,28464,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5884,2018,28465,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5884,2018,28467,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5885,2018,33653,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5885,2018,33654,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5885,2018,33655,1,1,0,0,0,1,1,0,0,1,0,0,118250,118250
5885,2018,28469,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5886,2018,28475,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5886,2018,28473,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5886,2018,28476,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5886,2018,28474,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5886,2018,28472,2,0,1,1,0,1,1,78000,0,0,0,1,0,78000
5887,2018,28480,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5887,2018,28478,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5887,2018,28479,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5887,2018,28481,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5887,2018,28477,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5888,2018,28486,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5888,2018,28482,1,0,1,0,0,1,1,0,0,0,0,1,171000,171000
5888,2018,28484,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5888,2018,1081,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5888,2018,28485,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5888,2018,28483,1,1,0,0,0,1,1,0,0,1,0,0,63500,63500
5888,2018,28487,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5889,2018,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5889,2018,28490,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5889,2018,28488,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5889,2018,28489,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5890,2018,28491,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5890,2018,28494,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5890,2018,28495,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5890,2018,1802,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5890,2018,28492,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5890,2018,28493,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5890,2018,2249,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5891,2018,28498,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5891,2018,28496,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5891,2018,28499,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5891,2018,28497,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5892,2018,28503,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5892,2018,28502,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5892,2018,1462,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5892,2018,28500,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5892,2018,945,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5892,2018,28504,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5892,2018,28501,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5893,2018,33701,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5893,2018,28506,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5893,2018,28505,2,0,1,1,0,1,1,0,0,0,1,0,29050,29050
5893,2018,28508,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5893,2018,28507,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5894,2018,1223,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5894,2018,28510,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5894,2018,749,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5894,2018,28511,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5894,2018,28509,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5894,2018,28512,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5895,2018,28517,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5895,2018,28513,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5895,2018,28515,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5895,2018,28516,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5896,2018,28518,1,0,0,0,1,1,0,0,0,0,0,0,0,0
5896,2018,35361,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5896,2018,28519,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5896,2018,1623,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5897,2018,28520,1,0,1,0,0,1,1,0,160000,0,0,1,0,160000
5897,2018,28521,2,0,1,1,0,1,1,0,12000,0,0,1,0,12000
5898,2018,28524,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5898,2018,1717,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5898,2018,28526,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5898,2018,28525,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5898,2018,28523,1,1,0,0,0,1,1,0,0,1,0,0,40500,40500
5899,2018,28528,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5899,2018,28531,2,0,1,1,0,1,1,0,0,0,0,0,60500,60500
5899,2018,28532,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5899,2018,28527,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5899,2018,33821,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5899,2018,1649,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5899,2018,2401,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5899,2018,28530,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5899,2018,28529,2,0,1,1,0,1,1,0,0,0,0,0,58500,58500
5900,2018,28536,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5900,2018,28534,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5900,2018,28537,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5900,2018,28533,2,0,1,1,0,1,1,0,0,0,1,0,74500,74500
5901,2018,28539,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5901,2018,28538,1,0,1,0,0,1,1,96000,0,0,0,1,0,96000
5901,2018,28540,1,0,1,0,0,1,1,216000,0,0,0,1,0,216000
5901,2018,35203,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5901,2018,28541,1,0,1,0,0,1,1,156000,0,0,0,1,0,156000
5902,2018,28545,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5902,2018,28543,2,0,0,1,1,1,0,0,0,0,0,0,0,0
5902,2018,28542,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5902,2018,28544,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5903,2018,28548,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5903,2018,28549,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5903,2018,28546,1,0,0,0,1,1,0,0,0,0,0,0,0,0
5903,2018,28547,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5903,2018,32828,1,0,0,0,1,1,0,0,0,0,0,0,0,0
5904,2018,28551,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5904,2018,28550,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5905,2018,28555,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5905,2018,28558,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5905,2018,28556,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5905,2018,28557,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5906,2018,35039,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5906,2018,28559,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5906,2018,28562,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5906,2018,28560,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5906,2018,32831,1,0,1,0,0,1,1,360392,0,0,1,0,0,360392
5906,2018,28561,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5907,2018,28566,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5907,2018,28564,2,0,0,1,1,1,0,0,0,0,0,0,0,0
5907,2018,28563,3,0,1,1,1,1,1,0,100000,0,1,0,0,100000
5907,2018,28565,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5908,2018,28567,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5908,2018,28570,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5908,2018,28568,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5909,2018,811,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5909,2018,28572,1,0,0,0,1,1,0,0,0,0,0,0,0,0
5909,2018,28573,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5909,2018,28574,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5909,2018,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5910,2018,28579,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5910,2018,28575,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5910,2018,28576,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5911,2018,28580,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5911,2018,28581,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5911,2018,28583,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5911,2018,28582,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5911,2018,34099,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5911,2018,33531,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5911,2018,33532,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5911,2018,28585,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5911,2018,28584,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5911,2018,28586,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5912,2018,28589,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5912,2018,28591,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5912,2018,28590,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5912,2018,28592,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5912,2018,28588,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5912,2018,28587,1,0,0,0,1,1,0,0,0,0,0,0,0,0
5913,2018,28593,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5913,2018,1847,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5913,2018,28599,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5913,2018,28594,2,0,1,1,0,1,1,72000,0,0,0,1,0,72000
5913,2018,28596,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5913,2018,28597,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5913,2018,28595,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5914,2018,28600,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5914,2018,1504,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5914,2018,28602,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5915,2018,2198,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5915,2018,28603,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5915,2018,1045,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5915,2018,32835,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5915,2018,28604,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5915,2018,28605,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5916,2018,28608,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5916,2018,28607,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5917,2018,28609,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5917,2018,28611,1,0,1,0,0,1,1,0,0,0,1,0,156100,156100
5917,2018,28610,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5917,2018,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5917,2018,28612,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5917,2018,28613,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5918,2018,28615,2,0,1,1,0,1,1,0,0,0,1,0,198400,198400
5918,2018,28614,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5918,2018,28616,1,0,1,0,0,1,1,0,0,0,1,0,222400,222400
5919,2018,28619,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5919,2018,28618,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5919,2018,28620,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5919,2018,28621,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5919,2018,28617,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5919,2018,28622,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5920,2018,28623,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5920,2018,28625,1,0,1,0,0,1,1,0,0,0,1,0,257000,257000
5920,2018,28628,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5920,2018,28624,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5920,2018,28627,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5920,2018,28626,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5921,2018,28629,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5922,2018,33440,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5922,2018,28638,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5922,2018,28637,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5922,2018,28639,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5923,2018,28643,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5923,2018,28641,2,0,0,1,1,1,0,0,0,0,0,0,0,0
5923,2018,28640,1,0,1,0,0,1,1,0,0,0,1,0,116200,116200
5923,2018,28645,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5923,2018,28642,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5923,2018,28644,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5923,2018,28646,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5924,2018,28658,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5924,2018,28651,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5924,2018,28653,1,0,0,0,1,1,0,0,0,0,0,0,0,0
