"lgcode","country","mun_mig_pop_2001","mun_pop_2001","mun_mig_share_2001"
20703,"United Arab Emirates",18,90974,0.000197858728867589
20703,"United Kingdom",4,90974,0.0000439686064150197
20703,"United States",4,90974,0.0000439686064150197
20704,"Others",1,18558,0.0000538851169307037
20704,"Pakistan",1,18558,0.0000538851169307037
20704,"Qatar",1,18558,0.0000538851169307037
20704,"Saudi Arabia",2,18558,0.000107770233861407
20704,"United Arab Emirates",1,18558,0.0000538851169307037
20705,"Bangladesh",1,20864,0.0000479294478527607
20705,"Others",2,20864,0.0000958588957055215
20705,"Pakistan",1,20864,0.0000479294478527607
20705,"Qatar",1,20864,0.0000479294478527607
20705,"Saudi Arabia",7,20864,0.000335506134969325
20705,"United Arab Emirates",2,20864,0.0000958588957055215
20706,"Saudi Arabia",4,18912,0.000211505922165821
20707,"Pakistan",1,21196,0.0000471787129647103
20707,"Russia",1,21196,0.0000471787129647103
20707,"Saudi Arabia",9,21196,0.000424608416682393
20708,"Australia",11,97281,0.000113074495533557
20708,"Bahrain",1,97281,0.0000102794995939598
20708,"Bangladesh",2,97281,0.0000205589991879195
20708,"China",1,97281,0.0000102794995939598
20708,"France",2,97281,0.0000205589991879195
20708,"Japan",1,97281,0.0000102794995939598
20708,"Kuwait",1,97281,0.0000102794995939598
20708,"Others",2,97281,0.0000205589991879195
20708,"Pakistan",5,97281,0.0000513974979697988
20708,"Qatar",9,97281,0.0000925154963456379
20708,"Russia",7,97281,0.0000719564971577184
20708,"Saudi Arabia",55,97281,0.000565372477667787
20708,"Singapore",1,97281,0.0000102794995939598
20708,"United Arab Emirates",4,97281,0.0000411179983758391
20708,"United Kingdom",1,97281,0.0000102794995939598
20708,"United States",7,97281,0.0000719564971577184
20709,"Saudi Arabia",3,22240,0.000134892086330935
20711,"Russia",1,21590,0.0000463177396943029
20711,"United Arab Emirates",1,21590,0.0000463177396943029
20712,"Qatar",1,38844,0.0000257440016476161
20712,"Russia",1,38844,0.0000257440016476161
20712,"Saudi Arabia",15,38844,0.000386160024714242
20713,"Qatar",13,26676,0.000487329434697856
20713,"Saudi Arabia",3,26676,0.000112460638776428
20714,"Australia",1,44694,0.0000223743679241061
20714,"Bangladesh",1,44694,0.0000223743679241061
20714,"Malaysia",2,44694,0.0000447487358482123
20714,"Russia",3,44694,0.0000671231037723184
20714,"Saudi Arabia",4,44694,0.0000894974716964246
20714,"United States",1,44694,0.0000223743679241061
20715,"Saudi Arabia",1,19394,0.000051562338867691
20715,"United States",1,19394,0.000051562338867691
20801,"Bahrain",1,20651,0.0000484238051426081
20801,"Bangladesh",1,20651,0.0000484238051426081
20801,"Bhutan",3,20651,0.000145271415427824
20801,"China",1,20651,0.0000484238051426081
20801,"France",1,20651,0.0000484238051426081
20801,"Hong Kong SAR China",2,20651,0.0000968476102852162
20801,"Malaysia",6,20651,0.000290542830855649
20801,"Qatar",6,20651,0.000290542830855649
20801,"Saudi Arabia",35,20651,0.00169483317999128
20801,"Singapore",1,20651,0.0000484238051426081
20801,"United Arab Emirates",9,20651,0.000435814246283473
20802,"Maldives",1,19876,0.0000503119339907426
20802,"Saudi Arabia",1,19876,0.0000503119339907426
20803,"Qatar",1,26251,0.0000380937869033561
20803,"Russia",1,26251,0.0000380937869033561
20804,"Australia",1,19894,0.0000502664119835126
20804,"Malaysia",1,19894,0.0000502664119835126
20804,"Qatar",5,19894,0.000251332059917563
20804,"Saudi Arabia",16,19894,0.000804262591736202
20804,"United Arab Emirates",1,19894,0.0000502664119835126
20805,"Hong Kong SAR China",1,28040,0.0000356633380884451
20805,"Qatar",1,28040,0.0000356633380884451
20805,"Saudi Arabia",3,28040,0.000106990014265335
20806,"Bangladesh",1,31948,0.0000313008639038437
20806,"Malaysia",3,31948,0.0000939025917115312
20806,"Others",1,31948,0.0000313008639038437
20806,"Qatar",9,31948,0.000281707775134594
20806,"Saudi Arabia",19,31948,0.000594716414173031
20806,"United Arab Emirates",5,31948,0.000156504319519219
20806,"United Kingdom",1,31948,0.0000313008639038437
20807,"Australia",8,196786,0.0000406532985070076
20807,"Bahrain",2,196786,0.0000101633246267519
20807,"Bangladesh",7,196786,0.0000355716361936317
20807,"China",5,196786,0.0000254083115668798
20807,"Germany",1,196786,0.00000508166231337595
20807,"Hong Kong SAR China",3,196786,0.0000152449869401279
20807,"Japan",3,196786,0.0000152449869401279
20807,"Kuwait",1,196786,0.00000508166231337595
20807,"Malaysia",3,196786,0.0000152449869401279
20807,"Others",13,196786,0.0000660616100738874
20807,"Pakistan",12,196786,0.0000609799477605114
20807,"Qatar",18,196786,0.0000914699216407671
20807,"Russia",11,196786,0.0000558982854471355
20807,"Saudi Arabia",56,196786,0.000284573089549053
20807,"South Korea",1,196786,0.00000508166231337595
20807,"United Arab Emirates",10,196786,0.0000508166231337595
20807,"United Kingdom",13,196786,0.0000660616100738874
20807,"United States",36,196786,0.000182939843281534
20808,"Russia",1,32007,0.0000312431655575343
20808,"Saudi Arabia",7,32007,0.00021870215890274
20808,"United Arab Emirates",3,32007,0.0000937294966726029
20809,"China",1,27342,0.0000365737692926633
20809,"Others",1,27342,0.0000365737692926633
20809,"Saudi Arabia",2,27342,0.0000731475385853266
20810,"China",1,17225,0.000058055152394775
20810,"Others",8,17225,0.0004644412191582
20810,"Russia",1,17225,0.000058055152394775
20810,"Saudi Arabia",2,17225,0.00011611030478955
20811,"Pakistan",1,16784,0.000059580552907531
20811,"Saudi Arabia",1,16784,0.000059580552907531
20812,"Bhutan",1,21939,0.0000455809289393318
20812,"Saudi Arabia",2,21939,0.0000911618578786636
20813,"Saudi Arabia",1,17081,0.0000585445816989638
20813,"United States",2,17081,0.000117089163397928
30101,"Bahrain",1,18626,0.0000536883925695265
30101,"Bangladesh",6,18626,0.000322130355417159
30101,"Bhutan",1,18626,0.0000536883925695265
30101,"Germany",2,18626,0.000107376785139053
30101,"Hong Kong SAR China",2,18626,0.000107376785139053
30101,"Japan",1,18626,0.0000536883925695265
30101,"Malaysia",2,18626,0.000107376785139053
30101,"Others",2,18626,0.000107376785139053
30101,"Pakistan",2,18626,0.000107376785139053
30101,"Qatar",2,18626,0.000107376785139053
30101,"Russia",1,18626,0.0000536883925695265
30101,"Saudi Arabia",11,18626,0.000590572318264791
30101,"United Arab Emirates",3,18626,0.000161065177708579
30101,"United States",3,18626,0.000161065177708579
30102,"Bhutan",1,18536,0.0000539490720759603
30102,"China",7,18536,0.000377643504531722
30102,"Hong Kong SAR China",1,18536,0.0000539490720759603
30102,"Japan",2,18536,0.000107898144151921
30102,"Kuwait",2,18536,0.000107898144151921
30102,"Malaysia",1,18536,0.0000539490720759603
30102,"Others",1,18536,0.0000539490720759603
30102,"Qatar",1,18536,0.0000539490720759603
30102,"Saudi Arabia",4,18536,0.000215796288303841
30102,"United Arab Emirates",2,18536,0.000107898144151921
30103,"Bangladesh",1,23274,0.000042966400274985
30103,"Kuwait",1,23274,0.000042966400274985
30103,"Saudi Arabia",4,23274,0.00017186560109994
30103,"United Arab Emirates",1,23274,0.000042966400274985
30103,"United Kingdom",2,23274,0.0000859328005499699
30103,"United States",1,23274,0.000042966400274985
30104,"Bhutan",2,21826,0.0000916338312104829
30104,"Others",1,21826,0.0000458169156052415
30104,"Qatar",1,21826,0.0000458169156052415
30104,"Saudi Arabia",3,21826,0.000137450746815724
30104,"United Arab Emirates",3,21826,0.000137450746815724
30104,"United States",1,21826,0.0000458169156052415
30105,"Bangladesh",1,17404,0.0000574580556193978
30105,"Bhutan",2,17404,0.000114916111238796
30105,"Germany",1,17404,0.0000574580556193978
30105,"Hong Kong SAR China",1,17404,0.0000574580556193978
30105,"Japan",2,17404,0.000114916111238796
30105,"Kuwait",21,17404,0.00120661916800735
30105,"Malaysia",8,17404,0.000459664444955183
30105,"Others",2,17404,0.000114916111238796
30105,"Qatar",28,17404,0.00160882555734314
30105,"Saudi Arabia",25,17404,0.00143645139048495
30105,"Singapore",4,17404,0.000229832222477591
30105,"United Arab Emirates",12,17404,0.000689496667432774
30105,"United Kingdom",7,17404,0.000402206389335785
30105,"United States",4,17404,0.000229832222477591
30106,"Hong Kong SAR China",1,20214,0.0000494706638963095
30106,"Kuwait",2,20214,0.000098941327792619
30106,"Malaysia",1,20214,0.0000494706638963095
30106,"Qatar",1,20214,0.0000494706638963095
30106,"Saudi Arabia",9,20214,0.000445235975066785
30106,"Singapore",1,20214,0.0000494706638963095
30106,"United Arab Emirates",1,20214,0.0000494706638963095
30106,"United Kingdom",4,20214,0.000197882655585238
30107,"Kuwait",4,18043,0.000221692623177964
30107,"Malaysia",1,18043,0.0000554231557944909
30107,"Pakistan",1,18043,0.0000554231557944909
30107,"Saudi Arabia",2,18043,0.000110846311588982
30107,"United States",2,18043,0.000110846311588982
30108,"Bangladesh",1,3789,0.000263921879123779
30108,"Bhutan",2,3789,0.000527843758247559
30108,"Germany",1,3789,0.000263921879123779
30108,"Kuwait",2,3789,0.000527843758247559
30108,"Qatar",4,3789,0.00105568751649512
30108,"Saudi Arabia",4,3789,0.00105568751649512
30108,"United Arab Emirates",1,3789,0.000263921879123779
30109,"Bangladesh",2,33677,0.000059387712682246
30109,"Bhutan",6,33677,0.000178163138046738
30109,"China",1,33677,0.000029693856341123
30109,"Germany",1,33677,0.000029693856341123
30109,"Japan",6,33677,0.000178163138046738
30109,"Others",2,33677,0.000059387712682246
30109,"Qatar",3,33677,0.0000890815690233691
30109,"Russia",3,33677,0.0000890815690233691
30109,"Saudi Arabia",24,33677,0.000712652552186953
30109,"South Korea",2,33677,0.000059387712682246
30109,"United Arab Emirates",5,33677,0.000148469281705615
30109,"United Kingdom",1,33677,0.000029693856341123
30109,"United States",4,33677,0.000118775425364492
30201,"Bhutan",1,15176,0.0000658935160780179
30201,"China",19,15176,0.00125197680548234
30201,"Hong Kong SAR China",1,15176,0.0000658935160780179
30201,"Japan",1,15176,0.0000658935160780179
30201,"Kuwait",3,15176,0.000197680548234054
30201,"Malaysia",6,15176,0.000395361096468108
30201,"Others",4,15176,0.000263574064312072
30201,"Pakistan",1,15176,0.0000658935160780179
30201,"Qatar",1,15176,0.0000658935160780179
30201,"Saudi Arabia",5,15176,0.00032946758039009
30201,"Singapore",1,15176,0.0000658935160780179
30201,"South Korea",1,15176,0.0000658935160780179
30201,"United Arab Emirates",3,15176,0.000197680548234054
30201,"United States",10,15176,0.000658935160780179
30202,"Kuwait",4,19837,0.000201643393658315
30202,"Malaysia",2,19837,0.000100821696829158
30202,"Others",1,19837,0.0000504108484145788
30202,"Qatar",2,19837,0.000100821696829158
30202,"Saudi Arabia",9,19837,0.000453697635731209
30203,"Bhutan",15,22127,0.000677904822162968
30203,"China",1,22127,0.0000451936548108646
30203,"France",1,22127,0.0000451936548108646
30203,"Hong Kong SAR China",1,22127,0.0000451936548108646
30203,"Kuwait",23,22127,0.00103945406064988
30203,"Others",2,22127,0.0000903873096217291
30203,"Pakistan",3,22127,0.000135580964432594
30203,"Qatar",2,22127,0.0000903873096217291
30203,"Saudi Arabia",9,22127,0.000406742893297781
30203,"Singapore",2,22127,0.0000903873096217291
30203,"South Korea",2,22127,0.0000903873096217291
30203,"Sri Lanka",1,22127,0.0000451936548108646
30203,"United Arab Emirates",5,22127,0.000225968274054323
30203,"United Kingdom",4,22127,0.000180774619243458
30203,"United States",7,22127,0.000316355583676052
30204,"Bangladesh",4,19571,0.000204384037606663
30204,"Bhutan",4,19571,0.000204384037606663
30204,"China",4,19571,0.000204384037606663
30204,"France",1,19571,0.0000510960094016657
30204,"Hong Kong SAR China",6,19571,0.000306576056409994
30204,"Japan",2,19571,0.000102192018803331
30204,"Kuwait",23,19571,0.00117520821623831
30204,"Malaysia",4,19571,0.000204384037606663
30204,"Others",14,19571,0.00071534413162332
30204,"Pakistan",3,19571,0.000153288028204997
30204,"Russia",1,19571,0.0000510960094016657
30204,"Saudi Arabia",9,19571,0.000459864084614992
30204,"Singapore",2,19571,0.000102192018803331
30204,"South Korea",18,19571,0.000919728169229983
30204,"Sri Lanka",1,19571,0.0000510960094016657
30204,"United Kingdom",3,19571,0.000153288028204997
30204,"United States",25,19571,0.00127740023504164
30205,"Bangladesh",6,47290,0.000126876718122225
30205,"Bhutan",8,47290,0.000169168957496299
30205,"China",3,47290,0.0000634383590611123
30205,"Germany",1,47290,0.0000211461196870374
30205,"Japan",3,47290,0.0000634383590611123
30205,"Maldives",2,47290,0.0000422922393740749
30205,"Others",20,47290,0.000422922393740749
30205,"Qatar",8,47290,0.000169168957496299
30205,"Russia",3,47290,0.0000634383590611123
30205,"Saudi Arabia",14,47290,0.000296045675618524
30205,"United Arab Emirates",2,47290,0.0000422922393740749
30205,"United States",2,47290,0.0000422922393740749
30206,"Australia",1,31177,0.000032074927029541
30206,"Bahrain",1,31177,0.000032074927029541
30206,"Bangladesh",4,31177,0.000128299708118164
30206,"Bhutan",1,31177,0.000032074927029541
30206,"Hong Kong SAR China",1,31177,0.000032074927029541
30206,"Kuwait",14,31177,0.000449048978413574
30206,"Others",11,31177,0.000352824197324951
30206,"Pakistan",2,31177,0.000064149854059082
30206,"Qatar",9,31177,0.000288674343265869
30206,"Saudi Arabia",27,31177,0.000866023029797607
30206,"United Arab Emirates",11,31177,0.000352824197324951
30206,"United States",1,31177,0.000032074927029541
30207,"Bahrain",1,49159,0.0000203421550479058
30207,"China",1,49159,0.0000203421550479058
30207,"Germany",3,49159,0.0000610264651437173
30207,"Hong Kong SAR China",2,49159,0.0000406843100958115
30207,"Kuwait",4,49159,0.0000813686201916231
30207,"Malaysia",2,49159,0.0000406843100958115
30207,"Others",5,49159,0.000101710775239529
30207,"Pakistan",1,49159,0.0000203421550479058
30207,"Qatar",11,49159,0.000223763705526964
30207,"Saudi Arabia",46,49159,0.000935739132203666
30207,"South Korea",2,49159,0.0000406843100958115
30207,"United Arab Emirates",25,49159,0.000508553876197644
30207,"United Kingdom",1,49159,0.0000203421550479058
30207,"United States",2,49159,0.0000406843100958115
30208,"Bahrain",1,20191,0.0000495270169877668
30208,"Bhutan",2,20191,0.0000990540339755337
30208,"China",1,20191,0.0000495270169877668
30208,"Germany",1,20191,0.0000495270169877668
30208,"Kuwait",1,20191,0.0000495270169877668
30208,"Malaysia",1,20191,0.0000495270169877668
30208,"Qatar",2,20191,0.0000990540339755337
30208,"Saudi Arabia",10,20191,0.000495270169877668
30208,"South Korea",1,20191,0.0000495270169877668
30208,"Sri Lanka",1,20191,0.0000495270169877668
30208,"United Arab Emirates",3,20191,0.0001485810509633
30208,"United States",1,20191,0.0000495270169877668
30209,"Bhutan",1,27653,0.0000361624416880628
30209,"China",13,27653,0.000470111741944816
30209,"Germany",1,27653,0.0000361624416880628
30209,"Malaysia",1,27653,0.0000361624416880628
30209,"Maldives",1,27653,0.0000361624416880628
30209,"Qatar",6,27653,0.000216974650128377
30209,"Saudi Arabia",10,27653,0.000361624416880628
30209,"Singapore",2,27653,0.0000723248833761256
30209,"United Arab Emirates",4,27653,0.000144649766752251
30209,"United States",9,27653,0.000325461975192565
30210,"Bhutan",1,15412,0.0000648845055800675
30210,"Hong Kong SAR China",1,15412,0.0000648845055800675
30210,"Malaysia",3,15412,0.000194653516740202
30210,"Maldives",1,15412,0.0000648845055800675
30210,"Others",1,15412,0.0000648845055800675
30210,"Qatar",3,15412,0.000194653516740202
30210,"Saudi Arabia",10,15412,0.000648845055800675
30210,"United States",3,15412,0.000194653516740202
30211,"Bhutan",1,12656,0.0000790139064475348
30211,"China",2,12656,0.00015802781289507
30211,"Hong Kong SAR China",1,12656,0.0000790139064475348
30211,"Japan",1,12656,0.0000790139064475348
30211,"Kuwait",4,12656,0.000316055625790139
30211,"Malaysia",14,12656,0.00110619469026549
30211,"Others",2,12656,0.00015802781289507
30211,"Pakistan",1,12656,0.0000790139064475348
30211,"Qatar",8,12656,0.000632111251580278
30211,"Saudi Arabia",46,12656,0.0036346396965866
30211,"United Arab Emirates",10,12656,0.000790139064475348
30211,"United Kingdom",3,12656,0.000237041719342604
30211,"United States",4,12656,0.000316055625790139
30212,"China",1,12834,0.0000779180302321957
30212,"Hong Kong SAR China",2,12834,0.000155836060464391
30212,"Japan",1,12834,0.0000779180302321957
30212,"Malaysia",1,12834,0.0000779180302321957
30212,"Others",4,12834,0.000311672120928783
30212,"Russia",2,12834,0.000155836060464391
30212,"Saudi Arabia",5,12834,0.000389590151160979
30212,"United Arab Emirates",1,12834,0.0000779180302321957
30212,"United Kingdom",1,12834,0.0000779180302321957
30212,"United States",2,12834,0.000155836060464391
30301,"China",1,7073,0.000141382723031246
30301,"France",1,7073,0.000141382723031246
30301,"Hong Kong SAR China",1,7073,0.000141382723031246
30301,"Kuwait",6,7073,0.000848296338187473
30301,"Others",3,7073,0.000424148169093737
30301,"Saudi Arabia",9,7073,0.00127244450728121
30301,"United Arab Emirates",2,7073,0.000282765446062491
30301,"United Kingdom",3,7073,0.000424148169093737
30301,"United States",3,7073,0.000424148169093737
30302,"Others",2,6117,0.000326957658983162
30302,"Qatar",1,6117,0.000163478829491581
30302,"Saudi Arabia",2,6117,0.000326957658983162
30303,"China",1,8972,0.000111457868925546
30303,"Japan",2,8972,0.000222915737851092
30303,"Others",1,8972,0.000111457868925546
30303,"Qatar",1,8972,0.000111457868925546
30303,"Saudi Arabia",1,8972,0.000111457868925546
30303,"United Arab Emirates",4,8972,0.000445831475702185
30303,"United States",1,8972,0.000111457868925546
30304,"Bangladesh",1,9311,0.000107399849640211
30304,"Others",2,9311,0.000214799699280421
30304,"Qatar",1,9311,0.000107399849640211
